instrument.name;measurement.date;measurement.id;waterquality.tsm;waterquality.chla;waterquality.kd;waterquality.cpc
WISPstation007;2018-08-09 11:53:45.150695;91223;16.4;44.6;2.1;82.8
WISPstation007;2018-08-09 12:00:05.682082;91228;16.4;45.0;2.1;84.6
WISPstation007;2018-08-09 12:15:04.822839;91237;16.6;44.2;2.1;83.7
WISPstation007;2018-08-09 12:30:04.799890;91246;16.7;47.9;2.0;85.1
WISPstation007;2018-08-09 12:45:05.809856;91252;16.9;47.9;2.1;85.3
WISPstation007;2018-08-09 13:00:05.741411;91262;17.4;46.7;2.1;86.5
WISPstation007;2018-08-09 13:15:04.830361;91269;17.4;48.5;2.1;86.8
WISPstation007;2018-08-09 13:30:04.776974;91277;17.6;48.7;2.1;88.5
WISPstation007;2018-08-09 13:45:05.698236;91285;17.5;44.9;2.3;83.1
WISPstation007;2018-08-09 14:00:05.670036;91293;16.6;45.6;2.2;85.3
WISPstation007;2018-08-09 14:15:06.325618;91300;16.6;45.8;2.2;86.6
WISPstation007;2018-08-09 14:30:04.786375;91310;15.9;43.9;2.2;82.4
WISPstation007;2018-08-09 14:45:04.943244;91317;13.1;44.4;2.0;78.7
WISPstation007;2018-08-09 15:00:04.890803;91325;30.0;59.0;2.8;115.2
WISPstation007;2018-08-09 15:15:05.712822;91332;17.5;48.5;2.2;90.8
WISPstation007;2018-08-09 15:30:04.852230;91341;17.8;48.5;2.2;90.5
WISPstation007;2018-08-09 15:45:04.781496;91345;12.2;41.6;1.8;72.1
WISPstation007;2018-08-09 16:00:05.168322;91357;16.0;48.6;2.0;87.4
WISPstation007;2018-08-09 16:15:04.856606;91365;26.8;59.2;2.8;119.7
WISPstation007;2018-08-09 16:30:04.918689;91368;20.1;52.1;2.3;96.1
WISPstation007;2018-08-09 16:45:05.319261;91379;20.1;54.2;2.3;98.8
WISPstation007;2018-08-09 17:00:05.316168;91388;20.6;56.1;2.3;104.2
WISPstation007;2018-08-10 04:00:05.431845;91448;22.5;51.5;2.9;101.4
WISPstation007;2018-08-10 05:00:05.362640;91456;23.3;46.7;3.0;95.3
WISPstation007;2018-08-10 05:15:05.714601;91461;22.0;48.8;2.7;96.3
WISPstation007;2018-08-10 05:30:04.837693;91465;21.3;50.6;2.6;97.2
WISPstation007;2018-08-10 05:45:05.281263;91470;22.2;49.6;2.7;97.2
WISPstation007;2018-08-10 06:00:05.393891;91475;22.3;50.1;2.7;98.5
WISPstation007;2018-08-10 06:15:05.225513;91482;None;None;0.1;44.8
WISPstation007;2018-08-10 06:30:05.276522;91491;22.8;50.3;2.7;97.6
WISPstation007;2018-08-10 06:45:05.224500;91502;17.9;59.4;1.9;83.2
WISPstation007;2018-08-10 07:00:04.772856;91505;22.1;48.1;2.7;95.7
WISPstation007;2018-08-10 07:15:05.269350;91515;23.5;48.2;2.9;100.9
WISPstation007;2018-08-10 07:30:05.181848;91525;23.7;50.5;3.0;102.7
WISPstation007;2018-08-10 07:45:04.894193;91533;22.4;52.6;2.7;103.7
WISPstation007;2018-08-10 08:00:05.689445;91541;21.2;50.2;2.7;98.2
WISPstation007;2018-08-10 08:15:05.722355;91548;22.5;50.9;2.7;97.9
WISPstation007;2018-08-10 08:30:05.216119;91556;20.1;51.6;2.5;100.9
WISPstation007;2018-08-10 08:45:04.803284;91565;20.4;51.9;2.5;97.0
WISPstation007;2018-08-10 09:00:04.774886;91573;20.2;50.7;2.5;95.8
WISPstation007;2018-08-10 09:15:05.680646;91581;16.9;46.3;2.3;87.3
WISPstation007;2018-08-10 09:30:04.834943;91589;19.6;51.4;2.5;94.9
WISPstation007;2018-08-10 09:45:04.826632;91597;19.0;53.4;2.4;97.5
WISPstation007;2018-08-10 10:00:04.838987;91605;18.8;53.8;2.4;97.8
WISPstation007;2018-08-10 10:15:05.705618;91613;18.5;52.0;2.4;95.3
WISPstation007;2018-08-10 10:30:04.860610;91621;18.3;52.2;2.4;98.0
WISPstation007;2018-08-10 10:45:04.912018;91629;17.9;51.4;2.3;96.8
WISPstation007;2018-08-10 11:00:04.837993;91637;17.9;52.6;2.4;98.9
WISPstation007;2018-08-10 11:15:04.915350;91645;17.9;52.5;2.4;99.7
WISPstation007;2018-08-10 11:30:05.793017;91653;17.5;52.0;2.4;100.0
WISPstation007;2018-08-10 11:45:05.782786;91661;18.6;53.0;2.4;100.8
WISPstation007;2018-08-10 12:00:04.941251;91670;19.9;53.5;2.4;102.9
WISPstation007;2018-08-10 12:15:05.732079;91677;22.4;51.5;2.7;101.3
WISPstation007;2018-08-10 12:30:04.809034;91685;20.1;52.2;2.5;98.3
WISPstation007;2018-08-10 12:45:05.719434;91694;24.4;49.2;3.1;103.2
WISPstation007;2018-08-10 13:00:04.797605;91702;21.1;50.8;2.4;92.1
WISPstation007;2018-08-10 13:15:05.723202;91707;21.4;47.0;2.7;94.0
WISPstation007;2018-08-10 13:30:05.345556;91717;17.4;42.9;2.2;82.6
WISPstation007;2018-08-10 13:45:04.782014;91726;20.4;43.0;2.7;86.8
WISPstation007;2018-08-10 14:00:04.855865;91731;20.7;41.6;2.7;82.0
WISPstation007;2018-08-10 15:15:04.836666;91774;22.0;26.7;2.4;47.3
WISPstation007;2018-08-10 15:30:04.870016;91781;15.9;25.9;1.8;45.2
WISPstation007;2018-08-10 15:45:04.818550;91789;14.6;19.3;1.7;30.9
WISPstation007;2018-08-10 16:00:05.266549;91797;12.0;17.3;1.4;28.6
WISPstation007;2018-08-10 16:15:05.272878;91803;13.1;18.4;1.4;28.3
WISPstation007;2018-08-10 16:30:05.270991;91808;13.1;25.6;1.4;43.2
WISPstation007;2018-08-10 16:45:05.175334;91817;12.8;23.2;1.5;39.7
WISPstation007;2018-08-10 17:00:05.720942;91826;12.4;20.0;1.5;36.3
WISPstation007;2018-08-11 04:00:05.051893;91889;18.4;40.6;2.4;92.9
WISPstation007;2018-08-11 05:00:05.004931;91894;25.0;51.3;2.3;106.7
WISPstation007;2018-08-11 05:15:05.129930;91901;21.5;47.6;2.1;96.3
WISPstation007;2018-08-11 05:30:05.351607;91906;19.2;43.1;2.1;88.6
WISPstation007;2018-08-11 05:45:05.750352;91911;18.7;43.9;2.1;86.4
WISPstation007;2018-08-11 06:00:05.636182;91918;18.7;40.7;2.4;84.5
WISPstation007;2018-08-11 06:15:05.660250;91922;18.1;39.3;2.3;81.7
WISPstation007;2018-08-11 06:30:05.062213;91931;17.3;39.6;2.2;82.5
WISPstation007;2018-08-11 06:45:05.277691;91941;18.9;41.5;2.5;89.8
WISPstation007;2018-08-11 07:00:05.322853;91950;19.5;42.5;2.6;93.8
WISPstation007;2018-08-11 07:15:04.866189;91956;18.7;38.8;2.5;85.3
WISPstation007;2018-08-11 07:30:05.776521;91965;16.3;44.0;2.0;87.0
WISPstation007;2018-08-11 07:45:04.819874;91974;16.7;42.3;2.1;85.1
WISPstation007;2018-08-11 08:00:05.735962;91981;17.3;37.6;2.3;79.5
WISPstation007;2018-08-11 08:15:04.795758;91989;17.3;39.0;2.3;80.8
WISPstation007;2018-08-11 08:30:05.655644;91997;18.3;39.7;2.4;83.2
WISPstation007;2018-08-11 08:45:04.800077;92006;17.9;39.1;2.3;83.2
WISPstation007;2018-08-11 09:00:04.887026;92013;19.4;38.4;2.6;81.9
WISPstation007;2018-08-11 09:15:04.868066;92020;17.9;41.0;2.3;85.2
WISPstation007;2018-08-11 09:30:05.705324;92030;19.8;39.0;2.6;80.9
WISPstation007;2018-08-11 09:45:05.721708;92037;19.1;39.6;2.6;79.3
WISPstation007;2018-08-11 10:00:04.794511;92046;18.7;40.8;2.6;85.7
WISPstation007;2018-08-11 10:15:04.802806;92054;18.4;39.5;2.6;86.7
WISPstation007;2018-08-11 10:30:04.884282;92059;18.1;41.2;2.5;87.4
WISPstation007;2018-08-11 10:45:05.139951;92069;17.8;40.1;2.5;84.6
WISPstation007;2018-08-11 11:00:05.781600;92074;17.6;38.2;2.5;81.6
WISPstation007;2018-08-11 11:15:05.879867;92082;18.3;36.4;2.6;78.7
WISPstation007;2018-08-11 11:30:05.192448;92090;17.0;38.1;2.3;79.4
WISPstation007;2018-08-11 11:45:05.915194;92101;17.9;37.8;2.4;78.8
WISPstation007;2018-08-11 12:00:05.694410;92106;17.5;36.3;2.4;76.0
WISPstation007;2018-08-11 12:15:04.865727;92118;17.5;37.5;2.3;78.2
WISPstation007;2018-08-11 12:30:04.879269;92122;17.7;35.6;2.5;76.0
WISPstation007;2018-08-11 12:45:05.159576;92130;17.9;34.2;2.4;69.8
WISPstation007;2018-08-11 13:00:05.246300;92142;18.6;38.3;2.3;75.3
WISPstation007;2018-08-11 13:15:04.860349;92146;17.0;37.1;2.1;76.7
WISPstation007;2018-08-11 13:30:05.345828;92152;20.9;34.0;2.7;72.3
WISPstation007;2018-08-11 13:45:05.308118;92163;16.8;36.5;2.1;70.4
WISPstation007;2018-08-11 14:00:04.976466;92167;17.2;35.7;2.3;74.4
WISPstation007;2018-08-11 14:15:05.276856;92182;20.7;33.9;2.9;75.6
WISPstation007;2018-08-11 14:30:04.806398;92189;18.4;35.7;2.6;75.9
WISPstation007;2018-08-11 14:45:05.716627;92197;17.3;36.7;2.5;78.2
WISPstation007;2018-08-11 15:00:05.694288;92205;19.2;35.9;2.8;81.2
WISPstation007;2018-08-11 15:15:04.813261;92211;17.1;35.7;2.5;80.1
WISPstation007;2018-08-11 15:30:05.331766;92219;18.3;35.5;2.7;82.5
WISPstation007;2018-08-11 15:45:05.313287;92226;17.1;36.6;2.5;84.3
WISPstation007;2018-08-11 16:00:05.862454;92237;16.5;38.4;2.3;82.6
WISPstation007;2018-08-11 16:15:05.761394;92241;18.5;37.5;2.7;86.7
WISPstation007;2018-08-11 16:30:05.210909;92248;18.7;38.3;2.7;82.3
WISPstation007;2018-08-11 16:45:05.300755;92256;17.8;38.8;2.5;82.9
WISPstation007;2018-08-11 17:00:05.303810;92263;19.3;45.3;2.6;107.4
WISPstation007;2018-08-12 05:00:05.002105;92324;19.8;32.4;2.8;70.8
WISPstation007;2018-08-12 05:15:05.465133;92328;None;None;None;None
WISPstation007;2018-08-12 05:30:05.679935;92332;15.5;35.2;2.0;69.8
WISPstation007;2018-08-12 05:45:05.249563;92335;19.2;31.0;2.8;77.0
WISPstation007;2018-08-12 06:00:05.142982;92340;15.7;33.6;2.1;66.7
WISPstation007;2018-08-12 06:15:05.813805;92345;18.0;34.2;2.1;73.7
WISPstation007;2018-08-12 06:30:05.387291;92356;17.7;34.2;2.2;70.2
WISPstation007;2018-08-12 06:45:05.732852;92361;17.2;31.4;2.3;67.1
WISPstation007;2018-08-12 07:00:05.218879;92368;19.0;31.4;2.6;68.8
WISPstation007;2018-08-12 07:15:05.746629;92375;17.1;30.8;2.5;67.5
WISPstation007;2018-08-12 07:30:05.266282;92381;15.5;30.1;2.4;65.8
WISPstation007;2018-08-12 08:00:04.819964;92395;18.7;29.1;2.9;63.8
WISPstation007;2018-08-12 08:15:05.298659;92405;15.5;30.8;2.4;66.4
WISPstation007;2018-08-12 08:30:04.889506;92412;15.2;31.6;2.3;67.3
WISPstation007;2018-08-12 09:00:05.332141;92426;19.7;29.4;3.0;66.7
WISPstation007;2018-08-12 09:15:05.729739;92433;13.3;26.5;2.6;60.7
WISPstation007;2018-08-12 09:30:04.839126;92440;17.9;29.3;2.7;64.2
WISPstation007;2018-08-12 09:45:04.826827;92447;16.0;31.1;2.4;64.0
WISPstation007;2018-08-12 10:00:04.876421;92453;14.6;29.3;2.3;61.6
WISPstation007;2018-08-12 10:15:04.832101;92461;13.5;24.5;2.5;55.8
WISPstation007;2018-08-12 10:45:05.182713;92475;12.2;25.2;1.8;49.0
WISPstation007;2018-08-12 11:00:04.927827;92482;12.2;22.2;2.2;50.7
WISPstation007;2018-08-12 11:15:04.829624;92488;14.3;25.6;2.0;48.4
WISPstation007;2018-08-12 11:30:04.801809;92493;18.4;23.5;2.7;44.2
WISPstation007;2018-08-12 11:45:05.188102;92502;13.1;23.1;2.0;50.1
WISPstation007;2018-08-12 12:00:05.766026;92510;11.3;25.0;1.6;51.4
WISPstation007;2018-08-12 12:15:04.853372;92517;11.4;23.1;1.9;48.6
WISPstation007;2018-08-12 12:30:05.328650;92524;13.9;23.2;2.0;47.1
WISPstation007;2018-08-12 12:45:04.839650;92530;12.8;22.7;1.9;45.1
WISPstation007;2018-08-12 13:30:04.859317;92552;14.7;21.7;2.1;42.4
WISPstation007;2018-08-12 13:45:05.683391;92558;14.4;23.2;1.8;43.4
WISPstation007;2018-08-12 14:00:04.829032;92566;12.5;22.2;1.9;42.3
WISPstation007;2018-08-12 14:15:04.798795;92573;11.7;24.0;1.8;46.5
WISPstation007;2018-08-12 14:30:05.773172;92580;12.8;23.4;1.9;44.5
WISPstation007;2018-08-12 14:45:04.811709;92584;12.6;22.0;1.8;40.5
WISPstation007;2018-08-12 15:00:05.312469;92594;16.4;22.7;2.3;44.1
WISPstation007;2018-08-12 15:15:05.798665;92601;18.2;23.1;2.5;45.1
WISPstation007;2018-08-12 15:30:05.728837;92608;14.1;22.5;1.9;41.8
WISPstation007;2018-08-12 15:45:04.859772;92612;12.2;23.8;1.5;38.6
WISPstation007;2018-08-12 16:00:05.239197;92622;16.0;21.5;2.3;43.3
WISPstation007;2018-08-12 16:15:05.749679;92629;14.5;22.3;1.7;38.5
WISPstation007;2018-08-12 16:45:05.292977;92641;13.7;18.2;1.9;32.0
WISPstation007;2018-08-12 17:00:05.238109;92649;13.9;18.1;2.0;34.3
WISPstation007;2018-08-13 05:00:04.907315;92707;9.5;5.9;1.4;7.8
WISPstation007;2018-08-13 05:15:05.741886;92710;9.7;6.0;1.5;9.1
WISPstation007;2018-08-13 05:30:05.337414;92715;8.5;6.0;1.4;9.8
WISPstation007;2018-08-13 05:45:05.182069;92719;5.9;3.8;0.7;2.4
WISPstation007;2018-08-13 06:00:04.832370;92725;8.7;5.9;1.3;9.5
WISPstation007;2018-08-13 06:15:04.936460;92728;9.3;6.3;1.5;9.7
WISPstation007;2018-08-13 06:30:05.459256;92737;7.1;4.7;1.0;5.7
WISPstation007;2018-08-13 06:45:05.261418;92744;10.9;7.5;1.8;12.8
WISPstation007;2018-08-13 07:00:05.946829;92751;10.1;6.4;1.6;10.1
WISPstation007;2018-08-13 07:15:05.203822;92759;9.3;6.7;1.5;9.6
WISPstation007;2018-08-13 07:30:05.719868;92762;9.9;7.0;1.7;12.1
WISPstation007;2018-08-13 07:45:05.208942;92768;6.5;5.2;0.9;6.5
WISPstation007;2018-08-13 08:00:05.304805;92781;10.3;7.5;1.7;10.6
WISPstation007;2018-08-13 08:15:05.737724;92785;15.1;8.1;2.5;13.5
WISPstation007;2018-08-13 08:30:05.307382;92795;13.7;7.8;2.3;12.1
WISPstation007;2018-08-13 08:45:05.746177;92802;9.9;6.9;1.6;9.7
WISPstation007;2018-08-13 09:00:04.790688;92809;7.9;5.8;1.1;5.5
WISPstation007;2018-08-13 09:15:05.738686;92815;8.8;6.4;1.4;9.2
WISPstation007;2018-08-13 09:30:04.779992;92821;8.5;6.7;1.3;9.5
WISPstation007;2018-08-13 10:00:05.725754;92837;8.1;6.6;1.3;8.8
WISPstation007;2018-08-13 10:15:04.876742;92843;8.7;6.9;1.5;12.4
WISPstation007;2018-08-13 10:30:04.814743;92851;8.0;6.5;1.3;11.2
WISPstation007;2018-08-13 10:45:05.781632;92858;7.4;6.4;1.3;11.1
WISPstation007;2018-08-13 11:00:04.918362;92865;9.5;7.6;1.6;13.3
WISPstation007;2018-08-13 11:15:05.676625;92868;9.5;7.0;1.6;10.5
WISPstation007;2018-08-13 11:30:05.168696;92876;7.1;5.8;1.1;7.3
WISPstation007;2018-08-13 12:00:05.462146;92891;7.9;6.3;1.4;10.2
WISPstation007;2018-08-13 12:15:04.817023;92900;8.4;7.2;1.4;11.9
WISPstation007;2018-08-13 12:30:05.790537;92907;5.7;5.0;0.9;6.9
WISPstation007;2018-08-13 12:45:05.319752;92910;6.9;6.6;1.2;12.8
WISPstation007;2018-08-13 13:00:05.351476;92921;5.2;4.5;0.7;7.2
WISPstation007;2018-08-13 13:15:05.729183;92928;5.3;4.7;0.7;7.0
WISPstation007;2018-08-13 13:30:04.863111;92935;5.6;5.3;0.8;6.7
WISPstation007;2018-08-13 13:45:05.672375;92942;6.2;6.1;1.2;12.0
WISPstation007;2018-08-13 14:00:04.844984;92948;6.1;6.2;1.1;12.0
WISPstation007;2018-08-13 14:15:05.792573;92953;6.0;6.0;1.0;10.3
WISPstation007;2018-08-13 14:30:05.227048;92960;5.1;5.2;0.9;8.0
WISPstation007;2018-08-13 14:45:05.183955;92968;7.0;6.6;1.2;12.3
WISPstation007;2018-08-13 15:00:05.716218;92974;7.2;6.4;1.2;12.2
WISPstation007;2018-08-13 15:15:05.239841;92984;6.0;5.4;0.9;8.2
WISPstation007;2018-08-13 15:30:05.732824;92989;7.1;5.9;1.1;7.9
WISPstation007;2018-08-13 15:45:05.222509;92998;7.9;6.7;1.3;11.6
WISPstation007;2018-08-13 16:00:05.752547;93004;6.8;5.7;1.0;7.5
WISPstation007;2018-08-13 16:15:05.278441;93010;7.0;6.4;1.1;9.8
WISPstation007;2018-08-13 16:30:05.358235;93019;8.0;6.8;1.1;10.2
WISPstation007;2018-08-13 16:45:05.197700;93024;7.4;6.6;1.0;8.9
WISPstation007;2018-08-13 17:00:05.228040;93031;6.0;4.8;0.6;3.8
WISPstation007;2018-08-14 04:00:04.984429;93087;10.8;11.9;1.5;20.2
WISPstation007;2018-08-14 05:00:04.850555;93092;10.4;11.0;1.5;17.7
WISPstation007;2018-08-14 05:15:04.866886;93096;9.1;8.5;1.2;11.3
WISPstation007;2018-08-14 05:30:05.735463;93100;10.9;10.1;1.6;16.3
WISPstation007;2018-08-14 05:45:05.218482;93104;11.3;11.0;1.7;17.4
WISPstation007;2018-08-14 06:00:05.253920;93110;10.6;11.6;1.6;17.9
WISPstation007;2018-08-14 06:15:05.746692;93116;9.3;10.1;1.4;16.1
WISPstation007;2018-08-14 06:30:05.324622;93124;11.5;9.8;1.8;16.1
WISPstation007;2018-08-14 06:45:05.242187;93131;10.2;10.0;1.5;14.9
WISPstation007;2018-08-14 07:00:05.089056;93138;9.4;10.2;1.5;16.3
WISPstation007;2018-08-14 07:15:05.729914;93144;9.1;9.6;1.4;15.9
WISPstation007;2018-08-14 07:30:04.862378;93151;10.2;11.0;1.7;19.8
WISPstation007;2018-08-14 07:45:05.154671;93156;12.4;10.5;1.9;18.8
WISPstation007;2018-08-14 08:00:05.284305;93164;9.5;10.7;1.5;18.9
WISPstation007;2018-08-14 08:15:05.247625;93172;10.3;10.3;1.6;18.3
WISPstation007;2018-08-14 08:30:05.233469;93177;10.7;10.3;1.6;16.8
WISPstation007;2018-08-14 08:45:05.261509;93185;11.2;10.0;1.6;14.8
WISPstation007;2018-08-14 09:00:05.149257;93191;10.6;10.9;1.5;16.3
WISPstation007;2018-08-14 09:15:05.270701;93202;11.0;10.2;1.6;15.1
WISPstation007;2018-08-14 09:30:05.216405;93207;10.6;8.1;1.3;10.4
WISPstation007;2018-08-14 09:45:05.340585;93216;11.0;8.9;1.5;13.1
WISPstation007;2018-08-14 10:00:05.724250;93221;14.6;13.8;1.8;16.9
WISPstation007;2018-08-14 10:15:05.249635;93231;13.4;11.3;1.8;14.9
WISPstation007;2018-08-14 10:30:05.733817;93235;13.2;13.2;1.7;17.8
WISPstation007;2018-08-14 10:45:05.118419;93245;12.3;11.5;1.6;15.7
WISPstation007;2018-08-14 11:00:04.785924;93250;11.5;12.6;1.5;17.2
WISPstation007;2018-08-14 11:15:05.148832;93255;11.7;12.4;1.6;17.2
WISPstation007;2018-08-14 11:30:05.200672;93266;12.0;11.5;1.7;18.4
WISPstation007;2018-08-14 11:45:04.865243;93270;10.2;11.9;1.5;18.7
WISPstation007;2018-08-14 12:00:05.229201;93278;6.3;14.8;0.7;9.8
WISPstation007;2018-08-14 12:15:05.155882;93284;15.4;18.0;2.5;34.6
WISPstation007;2018-08-14 12:30:05.180753;93294;13.2;12.2;1.8;17.6
WISPstation007;2018-08-14 12:45:04.922315;93299;11.9;13.4;1.8;20.3
WISPstation007;2018-08-14 13:00:05.744844;93306;10.4;11.7;1.5;16.6
WISPstation007;2018-08-14 13:15:05.266820;93315;10.7;12.3;1.5;18.1
WISPstation007;2018-08-14 13:30:04.894148;93322;11.2;12.0;1.6;19.4
WISPstation007;2018-08-14 13:45:04.929778;93326;9.7;10.5;1.3;14.1
WISPstation007;2018-08-14 14:00:05.161799;93334;7.9;8.0;1.1;13.3
WISPstation007;2018-08-14 14:15:05.258374;93343;7.9;11.1;1.3;18.4
WISPstation007;2018-08-14 14:30:05.303242;93351;8.4;9.8;1.4;18.7
WISPstation007;2018-08-14 14:45:05.169295;93360;11.6;26.1;1.7;43.7
WISPstation007;2018-08-14 15:00:05.264945;93370;9.7;9.6;1.5;15.1
WISPstation007;2018-08-14 15:15:05.257681;93378;10.3;9.8;1.8;18.0
WISPstation007;2018-08-14 15:30:04.771687;93385;12.5;10.8;2.0;16.3
WISPstation007;2018-08-14 15:45:04.813111;93392;8.1;8.0;1.3;11.8
WISPstation007;2018-08-14 16:00:05.155710;93402;8.7;7.9;1.3;9.9
WISPstation007;2018-08-14 16:15:05.349401;93410;7.2;7.3;0.9;7.2
WISPstation007;2018-08-14 16:30:05.222323;93418;9.7;8.8;1.4;11.2
WISPstation007;2018-08-14 16:45:04.978430;93426;8.6;8.1;1.3;11.4
WISPstation007;2018-08-14 17:00:05.768496;93433;9.7;8.8;1.5;12.4
WISPstation007;2018-08-15 00:01:03.678406;93510;6.6;6.9;0.9;9.5
WISPstation007;2018-08-15 06:15:05.267816;93513;2.3;None;None;None
WISPstation007;2018-08-15 06:30:05.235112;93524;10.7;7.6;1.8;13.3
WISPstation007;2018-08-15 06:45:05.755184;93528;9.3;7.9;1.6;16.0
WISPstation007;2018-08-15 07:00:05.104845;93538;11.9;8.8;2.1;18.1
WISPstation007;2018-08-15 07:15:05.990483;93545;8.0;6.6;1.3;9.9
WISPstation007;2018-08-15 07:30:05.121531;93556;9.1;7.9;1.5;12.7
WISPstation007;2018-08-15 07:45:05.473317;93562;8.4;7.2;1.4;10.5
WISPstation007;2018-08-15 08:00:05.178689;93572;8.2;7.0;1.4;11.1
WISPstation007;2018-08-15 08:15:05.344961;93581;9.9;7.5;1.7;13.2
WISPstation007;2018-08-15 08:30:05.813358;93589;8.4;7.0;1.4;11.1
WISPstation007;2018-08-15 08:45:04.897220;93595;8.0;6.8;1.3;11.8
WISPstation007;2018-08-15 09:00:04.808678;93605;8.5;7.1;1.4;11.1
WISPstation007;2018-08-15 09:15:04.770938;93613;8.9;7.2;1.4;10.8
WISPstation007;2018-08-15 09:30:04.771120;93621;5.6;4.7;0.7;5.2
WISPstation007;2018-08-15 09:45:04.889980;93629;6.9;6.6;1.1;10.9
WISPstation007;2018-08-15 10:00:04.893731;93637;8.1;7.1;1.4;12.1
WISPstation007;2018-08-15 10:15:05.723181;93645;6.1;6.0;0.9;8.8
WISPstation007;2018-08-15 10:30:05.708552;93649;5.2;4.7;0.6;4.8
WISPstation007;2018-08-15 10:45:05.273272;93660;6.3;5.4;1.2;9.0
WISPstation007;2018-08-15 11:00:05.740768;93665;6.1;6.0;1.0;8.6
WISPstation007;2018-08-15 11:15:05.202793;93675;6.1;5.8;1.0;8.0
WISPstation007;2018-08-15 11:45:04.864341;93693;6.2;6.7;1.2;12.1
WISPstation007;2018-08-15 12:00:05.725619;93701;8.0;7.7;1.6;16.6
WISPstation007;2018-08-15 12:15:05.714461;93708;5.2;6.0;0.9;9.0
WISPstation007;2018-08-15 12:30:04.872083;93713;6.2;6.8;1.1;14.2
WISPstation007;2018-08-15 12:45:05.201783;93725;5.8;9.3;1.8;27.6
WISPstation007;2018-08-15 13:00:05.747693;93732;12.3;10.7;2.7;35.2
WISPstation007;2018-08-15 13:15:04.893176;93741;4.7;5.6;0.9;10.0
WISPstation007;2018-08-15 13:30:05.489085;93745;5.2;6.4;1.0;12.1
WISPstation007;2018-08-15 13:45:05.198176;93753;9.4;6.8;1.4;12.7
WISPstation007;2018-08-15 14:00:05.198265;93765;3.7;3.2;0.7;2.2
WISPstation007;2018-08-15 14:15:05.674100;93769;6.2;7.2;1.2;14.8
WISPstation007;2018-08-15 14:30:05.255974;93781;3.7;2.8;0.8;0.7
WISPstation007;2018-08-15 14:45:04.770028;93784;4.1;4.6;0.7;5.6
WISPstation007;2018-08-15 15:00:05.292000;93797;5.3;5.7;0.8;7.8
WISPstation007;2018-08-15 15:15:04.783599;93805;4.2;2.7;0.5;None
WISPstation007;2018-08-15 15:30:04.823008;93813;6.5;6.9;1.1;13.9
WISPstation007;2018-08-15 15:45:04.808709;93817;8.3;8.6;1.6;23.0
WISPstation007;2018-08-15 16:00:05.282918;93826;4.4;4.7;0.5;5.8
WISPstation007;2018-08-15 16:15:05.343914;93832;6.4;7.7;1.3;17.7
WISPstation007;2018-08-15 16:30:05.242686;93841;6.6;5.8;0.9;9.5
WISPstation007;2018-08-15 16:45:05.332893;93851;5.8;5.1;0.8;5.7
WISPstation007;2018-08-15 17:00:05.185913;93858;7.8;6.6;1.1;10.9
WISPstation007;2018-08-16 04:00:05.022245;93923;7.3;5.9;0.6;2.4
WISPstation007;2018-08-16 05:00:05.025258;93929;7.6;5.7;1.0;5.5
WISPstation007;2018-08-16 05:15:05.258305;93934;8.2;6.6;0.8;7.0
WISPstation007;2018-08-16 05:30:05.136111;93938;8.0;6.6;0.8;6.6
WISPstation007;2018-08-16 05:45:05.853523;93942;6.6;6.1;0.7;5.7
WISPstation007;2018-08-16 06:00:05.246494;93950;7.3;6.6;0.9;7.5
WISPstation007;2018-08-16 06:15:04.877111;93954;6.2;5.7;0.8;5.2
WISPstation007;2018-08-16 06:30:05.233671;93963;6.7;6.2;0.9;7.2
WISPstation007;2018-08-16 06:45:05.168208;93971;7.0;6.3;1.0;7.0
WISPstation007;2018-08-16 07:00:05.279091;93981;6.7;5.9;1.0;6.4
WISPstation007;2018-08-16 07:15:04.843828;93990;5.5;5.4;0.8;3.7
WISPstation007;2018-08-16 07:30:05.255977;93998;5.3;5.3;0.8;3.5
WISPstation007;2018-08-16 07:45:05.686424;94006;5.8;5.8;0.9;4.4
WISPstation007;2018-08-16 08:00:05.689156;94013;6.0;5.8;1.0;5.0
WISPstation007;2018-08-16 08:15:04.913772;94021;5.7;5.4;0.9;4.4
WISPstation007;2018-08-16 08:30:05.754020;94030;6.0;5.5;0.8;3.6
WISPstation007;2018-08-16 08:45:04.839887;94036;7.4;7.0;1.0;6.8
WISPstation007;2018-08-16 09:00:05.777653;94045;6.9;6.5;1.0;5.8
WISPstation007;2018-08-16 09:15:05.687252;94053;6.5;6.3;1.0;6.0
WISPstation007;2018-08-16 09:30:05.139093;94062;6.4;6.1;0.9;5.1
WISPstation007;2018-08-16 09:45:04.866551;94070;6.7;6.5;1.0;6.2
WISPstation007;2018-08-16 10:00:04.825780;94078;6.7;6.7;1.0;5.7
WISPstation007;2018-08-16 10:15:04.887998;94086;6.7;6.6;1.0;5.5
WISPstation007;2018-08-16 10:30:04.826881;94093;7.0;6.9;1.1;6.2
WISPstation007;2018-08-16 10:45:05.755458;94099;7.6;7.7;1.2;9.0
WISPstation007;2018-08-16 11:00:05.690850;94109;8.5;8.6;1.3;11.0
WISPstation007;2018-08-16 11:15:04.970188;94118;7.8;8.0;1.2;8.8
WISPstation007;2018-08-16 11:30:04.871087;94126;7.9;8.1;1.2;9.4
WISPstation007;2018-08-16 11:45:05.746884;94132;7.5;7.9;1.1;8.2
WISPstation007;2018-08-16 12:00:04.894309;94139;7.4;7.9;1.1;8.3
